,Experiment,Board,Word1,Word2,Clue1,clueCount,wordpair,boardwords,boardnames,representation,prag_speaker_probs,prag_speaker_rank
712,E2,TrialList4,dream,bet,rich,1,dream-bet,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.00028142626396151783,522
713,E2,TrialList4,dream,bet,risk,2,dream-bet,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.003132843668853982,25
714,E2,TrialList4,dream,bet,stake,1,dream-bet,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0002715627582685656,543
715,E2,TrialList4,dream,bet,uncertain,2,dream-bet,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,2.4555345509759324e-05,6233
717,E2,TrialList4,dream,bet,win,1,dream-bet,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0016760055364561006,67
718,E2,TrialList4,dream,bet,wish,3,dream-bet,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0017525421370568174,63
719,E2,TrialList4,dream,bet,wishful,2,dream-bet,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.00023153198851742483,613
720,E2,TrialList4,jump,leap,air,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,1.045887775095752e-07,862
721,E2,TrialList4,jump,leap,bounce,4,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0001777643459178421,9
722,E2,TrialList4,jump,leap,cliff,2,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,1.8105966841873604e-06,37
723,E2,TrialList4,jump,leap,elevate,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,1.3459836465076368e-07,616
724,E2,TrialList4,jump,leap,faith,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,6.553899203322256e-08,1538
725,E2,TrialList4,jump,leap,frog,7,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0005547049478864768,7
726,E2,TrialList4,jump,leap,height,3,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,9.984513446665874e-08,930
727,E2,TrialList4,jump,leap,high,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,5.150196596228363e-06,25
728,E2,TrialList4,jump,leap,hop,15,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.14641413697814454,2
729,E2,TrialList4,jump,leap,lift,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,3.613069094071979e-07,183
730,E2,TrialList4,jump,leap,motion,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,1.520001709566097e-07,538
731,E2,TrialList4,jump,leap,move,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,3.99265865511562e-07,157
733,E2,TrialList4,jump,leap,skip,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.053499743895374416,3
735,E2,TrialList4,jump,leap,trampoline,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.010283283111880617,4
736,E2,TrialList4,jump,leap,upward,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,1.8677408791623117e-07,422
737,E2,TrialList4,jump,leap,vault,1,jump-leap,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,1.2594476804936568e-07,661
738,E2,TrialList4,travel,ankle,accelerate,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,3.862308690658585e-05,5156
740,E2,TrialList4,travel,ankle,ale,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,4.3854113251566305e-05,4511
741,E2,TrialList4,travel,ankle,basketball,2,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,3.8647873858979973e-05,5149
742,E2,TrialList4,travel,ankle,boot,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0009160193599443936,108
743,E2,TrialList4,travel,ankle,break,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0017217044204814716,47
744,E2,TrialList4,travel,ankle,broken,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0006539634429535065,165
746,E2,TrialList4,travel,ankle,destination,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0029680267242961273,27
747,E2,TrialList4,travel,ankle,feet,2,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.002723486785916835,32
748,E2,TrialList4,travel,ankle,foot,2,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.008544454698884893,3
749,E2,TrialList4,travel,ankle,footpath,2,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,4.080189740186249e-05,4882
752,E2,TrialList4,travel,ankle,hike,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0003588217719553829,351
753,E2,TrialList4,travel,ankle,joint,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.005240674715037619,11
754,E2,TrialList4,travel,ankle,leg,2,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.014632320478360241,0
755,E2,TrialList4,travel,ankle,movement,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.00012646406821374158,1288
756,E2,TrialList4,travel,ankle,plane,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.001376666830704291,68
757,E2,TrialList4,travel,ankle,rotate,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,3.55574614107512e-05,5589
759,E2,TrialList4,travel,ankle,shoe,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0008136614095935144,128
760,E2,TrialList4,travel,ankle,transportation,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0003753443973172187,335
761,E2,TrialList4,travel,ankle,trap,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,6.163332541185595e-05,3121
762,E2,TrialList4,travel,ankle,trek,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.000828079585830392,123
763,E2,TrialList4,travel,ankle,trip,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.005046767203302409,12
764,E2,TrialList4,travel,ankle,twist,2,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0001047842285630813,1616
765,E2,TrialList4,travel,ankle,vacation,1,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.00249773349910728,34
766,E2,TrialList4,travel,ankle,walk,10,travel-ankle,"['sunny', 'run', 'jump', 'leap', 'chief', 'give', 'dream', 'bet', 'path', 'gun', 'travel', 'ankle', 'usual', 'poor', 'glue', 'paste', 'fork', 'spoon', 'angel', 'halo']",e2_board4_words,swow,0.0006807648348622165,155
767,E2,TrialList5,hand,birth,baby,10,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0283749432873865,2
768,E2,TrialList5,hand,birth,body,5,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0010082184317774657,82
769,E2,TrialList5,hand,birth,born,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.015865547565123744,4
771,E2,TrialList5,hand,birth,deliver,3,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0006851236456081634,139
772,E2,TrialList5,hand,birth,doctor,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0001429839318044312,902
774,E2,TrialList5,hand,birth,finger,2,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0032363184667965786,18
775,E2,TrialList5,hand,birth,fingerprint,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,4.627978145519174e-05,3617
776,E2,TrialList5,hand,birth,first,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.001048197084229737,78
778,E2,TrialList5,hand,birth,human,2,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0002902387516992721,403
779,E2,TrialList5,hand,birth,mark,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,8.389112709168193e-05,1811
780,E2,TrialList5,hand,birth,masturbate,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,4.57129643571195e-05,3674
782,E2,TrialList5,hand,birth,mother,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.003363522916506516,16
783,E2,TrialList5,hand,birth,newborn,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.002744278374901869,25
784,E2,TrialList5,hand,birth,nurse,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0001452818713342064,883
785,E2,TrialList5,hand,birth,right,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0008580704457585621,97
786,E2,TrialList5,hand,birth,slap,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0004800668802975629,223
787,E2,TrialList5,hand,birth,squeeze,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.00033121665121214563,341
788,E2,TrialList5,hand,birth,tradition,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,6.170143551029628e-05,2600
789,E2,TrialList5,hand,birth,vagina,1,hand-birth,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0001801602741598528,679
790,E2,TrialList5,lion,tiger,animal,5,lion-tiger,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0002753419310972052,30
791,E2,TrialList5,lion,tiger,bear,1,lion-tiger,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,9.325541342529561e-05,40
792,E2,TrialList5,lion,tiger,beast,1,lion-tiger,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,9.773588467538868e-05,39
793,E2,TrialList5,lion,tiger,cat,24,lion-tiger,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0054145374575232715,6
794,E2,TrialList5,lion,tiger,cheetah,1,lion-tiger,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.00019956159691253747,36
795,E2,TrialList5,lion,tiger,feline,4,lion-tiger,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.001981282428836065,12
796,E2,TrialList5,lion,tiger,mammal,1,lion-tiger,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,2.091088743433621e-05,62
798,E2,TrialList5,lion,tiger,roar,3,lion-tiger,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.012652459425731474,3
799,E2,TrialList5,lion,tiger,safari,1,lion-tiger,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.00020544474382806494,34
801,E2,TrialList5,lion,tiger,zoo,1,lion-tiger,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0001677368161336541,38
802,E2,TrialList5,snake,ash,black,3,snake-ash,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0003149228244208978,329
803,E2,TrialList5,snake,ash,burn,1,snake-ash,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.003704778104942063,15
804,E2,TrialList5,snake,ash,camouflage,1,snake-ash,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,5.092012108108659e-05,4721
805,E2,TrialList5,snake,ash,camp,1,snake-ash,"['fresh', 'trace', 'storm', 'hell', 'tower', 'pork', 'snake', 'ash', 'lion', 'tiger', 'hand', 'birth', 'test', 'exam', 'house', 'alarm', 'clever', 'flour', 'exact', 'pine']",e2_board5_words,swow,0.0017367801365677895,30
