,boardnames,wordpair,Clue1,clue_score,clue_rank,alpha,Model
0,e1_board6_words,definition-assist,thesaurus,0.0020910001513344857,22,0.6000000000000001,swow
0,e1_board6_words,definition-assist,vocabulary,0.0012911968842649502,33,0.6000000000000001,swow
0,e1_board6_words,pants-collar,apparel,0.0016429791818234982,37,0.6000000000000001,swow
0,e1_board6_words,pants-collar,attire,0.0015333995008075137,38,0.6000000000000001,swow
0,e1_board6_words,pants-collar,belt,0.002872737483073596,22,0.6000000000000001,swow
0,e1_board6_words,pants-collar,cloth,0.0004906209581690215,137,0.6000000000000001,swow
0,e1_board6_words,pants-collar,clothes,0.0019234236921259092,34,0.6000000000000001,swow
0,e1_board6_words,pants-collar,shirt,0.008419413103489745,6,0.6000000000000001,swow
0,e1_board6_words,pants-collar,suit,0.0023943226569411217,26,0.6000000000000001,swow
0,e1_board6_words,war-quiet,apocalypse,0.0001388355779839056,480,0.6000000000000001,swow
0,e1_board6_words,war-quiet,battle,0.0010761419614743457,44,0.6000000000000001,swow
0,e1_board6_words,war-quiet,battlefield,0.0018221969864220097,16,0.6000000000000001,swow
0,e1_board6_words,war-quiet,ceasefire,NA,NA,0.6000000000000001,swow
0,e1_board6_words,war-quiet,death,0.00016301571741193075,375,0.6000000000000001,swow
0,e1_board6_words,war-quiet,disagreement,0.00017042432960756582,359,0.6000000000000001,swow
0,e1_board6_words,war-quiet,drone,0.00021889269346310824,275,0.6000000000000001,swow
0,e1_board6_words,war-quiet,fight,0.0003240960012987198,186,0.6000000000000001,swow
0,e1_board6_words,war-quiet,loud,0.0001160088574416836,662,0.6000000000000001,swow
0,e1_board6_words,war-quiet,melancholy,8.135774755165276e-05,1684,0.6000000000000001,swow
0,e1_board6_words,war-quiet,negotiate,0.00011320416102615485,691,0.6000000000000001,swow
0,e1_board6_words,war-quiet,nerve-racking,NA,NA,0.6000000000000001,swow
0,e1_board6_words,war-quiet,noise,0.0001472786713733716,442,0.6000000000000001,swow
0,e1_board6_words,war-quiet,nuclear,0.0003868602946781144,160,0.6000000000000001,swow
0,e1_board6_words,war-quiet,peace,0.004824797450955853,0,0.6000000000000001,swow
0,e1_board6_words,war-quiet,settlement,8.02738534706734e-05,1773,0.6000000000000001,swow
0,e1_board6_words,war-quiet,silence,0.003111244386863357,1,0.6000000000000001,swow
0,e1_board6_words,war-quiet,silent,0.002650503036218146,4,0.6000000000000001,swow
0,e1_board6_words,war-quiet,spies,0.0001779426571744945,338,0.6000000000000001,swow
0,e1_board6_words,war-quiet,stealth,0.000554669115550333,111,0.6000000000000001,swow
0,e1_board6_words,war-quiet,veteran,0.0010290550680158875,46,0.6000000000000001,swow
0,e1_board6_words,war-quiet,yell,7.464879082440686e-05,2392,0.6000000000000001,swow
0,e1_board7_words,flat-alike,affect,7.03369120333934e-05,6181,0.6000000000000001,swow
0,e1_board7_words,flat-alike,angle,0.00015667624392023025,313,0.6000000000000001,swow
0,e1_board7_words,flat-alike,bland,0.00020906319611522248,161,0.6000000000000001,swow
0,e1_board7_words,flat-alike,boring,0.00024697035048033394,119,0.6000000000000001,swow
0,e1_board7_words,flat-alike,comparison,0.0010699715050148596,19,0.6000000000000001,swow
0,e1_board7_words,flat-alike,description,8.023084576556263e-05,3200,0.6000000000000001,swow
0,e1_board7_words,flat-alike,desert,9.263714569746078e-05,1694,0.6000000000000001,swow
0,e1_board7_words,flat-alike,feet,8.700157402610969e-05,2204,0.6000000000000001,swow
0,e1_board7_words,flat-alike,geometric,0.00010515672663839675,1001,0.6000000000000001,swow
0,e1_board7_words,flat-alike,Kansas,0.0001297576826259686,505,0.6000000000000001,swow
0,e1_board7_words,flat-alike,pancake,0.00022301229690224901,142,0.6000000000000001,swow
0,e1_board7_words,flat-alike,paper,8.46554829390667e-05,2491,0.6000000000000001,swow
0,e1_board7_words,flat-alike,plain,0.0002448429553335606,126,0.6000000000000001,swow
0,e1_board7_words,flat-alike,plateau,NA,NA,0.6000000000000001,swow
0,e1_board7_words,flat-alike,same,0.0035691274698450137,1,0.6000000000000001,swow
0,e1_board7_words,flat-alike,shoe,8.00205806882817e-05,3255,0.6000000000000001,swow
0,e1_board7_words,flat-alike,sidewalk,9.593562575892762e-05,1479,0.6000000000000001,swow
0,e1_board7_words,flat-alike,similar,0.0027074468472749053,6,0.6000000000000001,swow
0,e1_board7_words,flat-alike,smooth,0.0001507988688000169,346,0.6000000000000001,swow
0,e1_board7_words,flat-alike,Stanley,NA,NA,0.6000000000000001,swow
0,e1_board7_words,flat-alike,tire,0.0001444671688371481,387,0.6000000000000001,swow
0,e1_board7_words,flat-alike,unchanging,NA,NA,0.6000000000000001,swow
0,e1_board7_words,flat-alike,uniform,0.0002000970774641851,181,0.6000000000000001,swow
0,e1_board7_words,flat-alike,wall,0.00016077131283173744,295,0.6000000000000001,swow
0,e1_board7_words,flat-alike,antonym,NA,NA,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,eagle,0.0009414715328695498,45,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,float,7.485395316297606e-05,2829,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,heart,7.049104601216099e-05,4223,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,light,0.0008135382030783438,64,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,lightweight,0.0008321351255999528,62,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,might,8.038048421644121e-05,1973,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,opposite,6.339507737165386e-05,7749,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,ostrich,0.0013086237509108733,15,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,oxymoron,NA,NA,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,penguin,0.00039806395687958787,143,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,pound,0.0006836548183680954,78,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,weight,0.0023342787310174653,9,0.6000000000000001,swow
0,e1_board7_words,heavy-feather,weightless,0.0006142703890004844,95,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,cheat,0.007134371508708508,5,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,court,0.0008643243489889506,73,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,courtroom,0.0005875299888226688,145,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,crime,0.00032496569830403886,249,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,illegal,0.00031730878558059784,253,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,law,0.0004312537669961825,204,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,lawsuit,0.0006729581405358863,116,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,naughty,0.00045496393580660225,192,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,sin,0.000544825247383384,161,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,Trump,NA,NA,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,wrong,0.000497860937220324,175,0.6000000000000001,swow
0,e1_board7_words,perjury-adultery,wrongdoing,0.0005927089475177217,141,0.6000000000000001,swow
0,e1_board8_words,bad-actress,attitude,0.0006340562781532512,94,0.6000000000000001,swow
0,e1_board8_words,bad-actress,boo,7.395951817582289e-05,2909,0.6000000000000001,swow
0,e1_board8_words,bad-actress,c{-}list,NA,NA,0.6000000000000001,swow
0,e1_board8_words,bad-actress,cringeworthy,NA,NA,0.6000000000000001,swow
0,e1_board8_words,bad-actress,critic,0.001252197972283045,29,0.6000000000000001,swow
0,e1_board8_words,bad-actress,drama,0.001512491290776627,17,0.6000000000000001,swow
0,e1_board8_words,bad-actress,failure,0.0002894947589217993,240,0.6000000000000001,swow
0,e1_board8_words,bad-actress,fake,0.0001267416517855538,824,0.6000000000000001,swow
0,e1_board8_words,bad-actress,film,0.0014401916236850725,21,0.6000000000000001,swow
0,e1_board8_words,bad-actress,imitator,NA,NA,0.6000000000000001,swow
0,e1_board8_words,bad-actress,monologue,0.0001883316459701684,426,0.6000000000000001,swow
0,e1_board8_words,bad-actress,movie,0.0017608817520409087,11,0.6000000000000001,swow
0,e1_board8_words,bad-actress,music,6.647747736413453e-05,4182,0.6000000000000001,swow
0,e1_board8_words,bad-actress,nepotism,NA,NA,0.6000000000000001,swow
0,e1_board8_words,bad-actress,Riverdale,NA,NA,0.6000000000000001,swow
0,e1_board8_words,bad-actress,rot,0.00012215678274456144,885,0.6000000000000001,swow
0,e1_board8_words,bad-actress,rotten tomatoes,NA,NA,0.6000000000000001,swow
0,e1_board8_words,bad-actress,soap opera,NA,NA,0.6000000000000001,swow
0,e1_board8_words,bad-actress,television,0.00046461792111258753,126,0.6000000000000001,swow
0,e1_board8_words,bad-actress,terrible,0.0012252933588298605,32,0.6000000000000001,swow
0,e1_board8_words,bad-actress,Vanessa Hudgens,NA,NA,0.6000000000000001,swow
0,e1_board8_words,bad-actress,villain,0.0010764023247698015,44,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,air,0.0005572263343557429,76,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,bath,0.0009557370516716341,28,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,beach,0.00020631306714676624,407,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,blow,0.005098890936684453,1,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,effect,4.939362820239428e-05,11250,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,float,0.0005870873689441673,69,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,gentle,9.690045819626486e-05,1366,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,light,0.00012888074034288286,813,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,ocean,0.00040059128993719605,156,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,outside,0.00010580461581457981,1150,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,relax,0.00018050877668984833,485,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,sea,0.0003492633607354562,206,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,soap,0.0006078090525960687,64,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,spring,0.00018196167918738124,479,0.6000000000000001,swow
0,e1_board8_words,breeze-bubble,wind,0.0036477448603181467,3,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,bake,0.0004249650118977593,171,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,book,8.279737279514974e-05,1682,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,chef,0.0008919678184609191,40,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,competition,5.786689095426914e-05,9840,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,cultural,0.00011203845417298053,885,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,culture,0.00016929845027333854,513,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,food,0.0006754971282555238,64,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,kitchen,0.0010436266093100306,28,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,list,0.00011710866795038854,833,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,mother,6.294312926386576e-05,6069,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,partner,6.272050117043464e-05,6247,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,practice,5.801305670019292e-05,9756,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,Ramsey,NA,NA,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,recipe,0.001043594533789877,29,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,show,7.238841406734539e-05,2681,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,talk,0.0018644427588564978,1,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,tell,0.00035109984427691754,222,0.6000000000000001,swow
0,e1_board8_words,communicate-cooking,video,5.593885143102877e-05,10789,0.6000000000000001,swow
0,e1_board9_words,bat-bounce,ball,0.06905671461246476,0,0.6000000000000001,swow
0,e1_board9_words,bat-bounce,baseball,0.03077780034473705,3,0.6000000000000001,swow
0,e1_board9_words,bat-bounce,echolocation,NA,NA,0.6000000000000001,swow
0,e1_board9_words,bat-bounce,fly,0.00011065381785506708,277,0.6000000000000001,swow
0,e1_board9_words,bat-bounce,groundball,NA,NA,0.6000000000000001,swow
0,e1_board9_words,bat-bounce,hero,4.12006743306949e-05,1914,0.6000000000000001,swow
0,e1_board9_words,bat-bounce,move,6.039031392289062e-05,730,0.6000000000000001,swow
0,e1_board9_words,bat-bounce,sport,0.010097362085292078,15,0.6000000000000001,swow
0,e1_board9_words,lunch-almond,allergy,0.0002171026969745061,397,0.6000000000000001,swow
0,e1_board9_words,lunch-almond,food,0.0038060412880459547,12,0.6000000000000001,swow
0,e1_board9_words,lunch-almond,health,0.0001210887834373148,652,0.6000000000000001,swow
0,e1_board9_words,lunch-almond,milk,0.00013961449268422071,571,0.6000000000000001,swow
0,e1_board9_words,lunch-almond,nut,0.0014814652226475976,108,0.6000000000000001,swow
0,e1_board9_words,lunch-almond,nutrition,0.003268579191466661,20,0.6000000000000001,swow
0,e1_board9_words,lunch-almond,peanut,0.0025131356939949397,55,0.6000000000000001,swow
0,e1_board9_words,lunch-almond,sandwich,0.0005308586064930768,211,0.6000000000000001,swow
0,e1_board9_words,lunch-almond,snack,0.007726659186987953,0,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,blood,0.0012563415707572314,9,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,body,0.00023842819084005367,164,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,claw,0.0001570474228697896,297,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,count,0.0008378055851349735,36,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,creepy,0.00011685629469629561,603,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,fetish,0.0002142421951591123,195,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,freak,7.563952296561736e-05,4215,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,ground,8.194055930146651e-05,2625,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,human,0.00010400154178429028,878,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,person,7.878834904121224e-05,3283,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,scary,0.00012581455461018782,499,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,stub,0.0003816281389073755,91,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,suck,0.00019350784001254023,218,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,teeth,0.0003302511468256793,111,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,twilight,0.0002273293325707647,174,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,ugly,8.275489387074562e-05,2468,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,vampire,0.0019668042603849176,2,0.6000000000000001,swow
0,e1_board9_words,toes-Dracula,vein,0.0013779024311544473,5,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,change,7.847787190923748e-05,2373,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,clock,0.002282411363264959,10,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,cycle,0.0001891492587944129,276,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,end,7.081727802590193e-05,3872,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,evening,0.0037696502631793,4,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,hypnotize,0.0003134763471589431,149,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,light,0.00032563182483812234,142,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,midnight,0.004524796704291543,2,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,repetitious,NA,NA,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,right,0.00011062445466401075,707,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,sun,0.0005924844881340478,75,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,sunset,0.0006177678443965379,71,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,swing,0.00031460784895922514,148,0.6000000000000001,swow
0,e1_board10_words,pendulum-dusk,time,0.0017602043816370848,18,0.6000000000000001,swow
0,e1_board10_words,tea-bean,beverage,0.00032972068763641865,137,0.6000000000000001,swow
0,e1_board10_words,tea-bean,black,0.00011476901524393299,902,0.6000000000000001,swow
0,e1_board10_words,tea-bean,Boston,0.00014802672965068378,569,0.6000000000000001,swow
0,e1_board10_words,tea-bean,cafe,0.005115435334197019,4,0.6000000000000001,swow
0,e1_board10_words,tea-bean,caffeine,0.0038959268130062913,11,0.6000000000000001,swow
0,e1_board10_words,tea-bean,coffee,0.005753933154110638,2,0.6000000000000001,swow
0,e1_board10_words,tea-bean,drink,0.0003913295160684625,111,0.6000000000000001,swow
0,e1_board10_words,tea-bean,food,0.00019700227383283913,332,0.6000000000000001,swow
0,e1_board10_words,tea-bean,green,0.0004980777447807434,77,0.6000000000000001,swow
0,e1_board10_words,tea-bean,legume,0.003429910360469872,12,0.6000000000000001,swow
0,e1_board10_words,tea-bean,plant,0.0003952559215458364,109,0.6000000000000001,swow
0,e1_board10_words,tea-bean,roast,0.00011731046465883704,865,0.6000000000000001,swow
0,e1_board10_words,tea-bean,Starbucks,NA,NA,0.6000000000000001,swow
0,e1_board10_words,tea-bean,time,6.813439901221737e-05,3395,0.6000000000000001,swow
0,e1_board10_words,tea-bean,vanilla,0.00030069150666802195,163,0.6000000000000001,swow
0,e1_board10_words,tourist-comedy,activity,0.00013131611483578522,487,0.6000000000000001,swow
0,e1_board10_words,tourist-comedy,attraction,7.231421138079961e-05,3662,0.6000000000000001,swow
0,e1_board10_words,tourist-comedy,audience,0.00012874046846105743,507,0.6000000000000001,swow
0,e1_board10_words,tourist-comedy,Aziz,NA,NA,0.6000000000000001,swow
0,e1_board10_words,tourist-comedy,Borat,NA,NA,0.6000000000000001,swow
0,e1_board10_words,tourist-comedy,cinema,0.00019167638121450162,252,0.6000000000000001,swow
0,e1_board10_words,tourist-comedy,cruise,0.00011314505948607048,671,0.6000000000000001,swow
