"sona_id","wordpair","clue","accessibility","distinctiveness","response"
61560,"pendulum-dusk","time","high","high",3
61560,"pendulum-dusk","repetitious","low","high",4
61560,"tea-bean","time","high","low",2
61560,"tea-bean","coffee","high","high",5
61560,"tourist-comedy","fun","high","high",5
61560,"tea-bean","food","low","high",5
61560,"tea-bean","starbucks","low","low",5
61560,"tourist-comedy","theatre","low","high",5
61560,"glass-cage","bar","high","high",1
61560,"old-new","time","high","low",5
61560,"east-short","directionless","low","high",4
61560,"glass-cage","break","high","low",4
61560,"glass-cage","contain","low","high",1
61560,"east-short","turn","high","low",5
61560,"old-new","generation","low","high",5
61560,"east-short","navigate","low","low",4
61560,"east-short","small","high","high",1
61560,"glass-cage","exhibit","low","low",5
61560,"old-new","opposite","low","low",5
61560,"old-new","age","high","high",5
61560,"graph-copy","cheat","low","low",4
61560,"corpse-fight","kill","high","low",5
61560,"kitchen-egg","food","high","low",5
61560,"corpse-fight","gladiator","low","low",2
61560,"graph-copy","photo","low","high",5
61560,"kitchen-egg","domestic","low","low",1
61560,"graph-copy","paper","high","high",5
61560,"kitchen-egg","cook","high","high",5
61560,"graph-copy","work","high","low",3
61560,"corpse-fight","war","low","high",5
61560,"kitchen-egg","omelet","low","high",5
61560,"corpse-fight","death","high","high",5
61560,"near-astronaut","train","high","low",1
61560,"homeless-apartment","shelter","low","high",5
61560,"near-astronaut","far","high","high",1
61560,"near-astronaut","mars","low","low",5
61560,"homeless-apartment","house","high","high",5
61560,"near-astronaut","space","low","high",2
61560,"onion-cigarette","pungent","low","high",2
61560,"homeless-apartment","food","low","low",1
61560,"onion-cigarette","disgust","low","low",5
61560,"onion-cigarette","mouth","high","low",5
61560,"homeless-apartment","live","high","low",5
61560,"onion-cigarette","smell","high","high",5
61560,"giggle-abnormal","happy","high","low",2
61560,"giggle-abnormal","funny","high","high",2
61560,"void-couch","seatcheck","low","high",5
61560,"exam-algebra","test","high","low",5
61560,"void-couch","move","high","low",2
61560,"giggle-abnormal","giddy","low","low",3
61560,"exam-algebra","math","low","high",5
61560,"exam-algebra","knowledge","low","low",5
61560,"giggle-abnormal","goofy","low","high",4
61560,"void-couch","purchase","low","low",4
61560,"exam-algebra","school","high","high",5
61560,"void-couch","empty","high","high",2
61560,"sun-bowl","heat","low","high",2
61560,"sun-bowl","contain","low","low",2
61560,"gold-silver","money","high","low",5
61560,"gold-silver","bronze","low","high",5
61560,"sun-bowl","set","high","low",1
61560,"gold-silver","jewelry","high","high",5
61560,"stern-wind","air","high","low",2
61560,"stern-wind","galeforce","low","high",1
61560,"sun-bowl","breakfast","high","high",2
61560,"stern-wind","galeforce","high","high",2
61560,"stern-wind","horn","low","low",1
61560,"gold-silver","commodity","low","low",1
61560,"definition-assist","synonym","low","low",5
61560,"pants-collar","apparel","low","high",5
61560,"pants-collar","shirt","high","high",2
61560,"pants-collar","cloth","low","low",5
61560,"war-quiet","silence","low","high",2
61560,"war-quiet","peace","high","high",2
61560,"definition-assist","rondo","low","high",1
61560,"war-quiet","death","high","low",5
61560,"definition-assist","help","high","high",5
61560,"definition-assist","explain","high","low",5
61560,"war-quiet","negotiate","low","low",2
61560,"pants-collar","suit","high","low",5
61418,"tea-bean","food","low","high",1
61418,"pendulum-dusk","time","high","high",5
61418,"tourist-comedy","las vegas","low","low",1
61418,"tea-bean","starbucks","low","low",4
61418,"pendulum-dusk","repetitious","low","high",4
61418,"tourist-comedy","fun","high","high",4
61418,"tea-bean","time","high","low",1
61418,"tea-bean","coffee","high","high",4
61418,"pendulum-dusk","right","high","low",1
61418,"tourist-comedy","theatre","low","high",4
61418,"tourist-comedy","show","high","low",5
61418,"pendulum-dusk","hypnotize","low","low",2
61418,"beginning-brake","start","high","high",3
61418,"birds-aircraft","turbine","low","low",2
61418,"school-stop","sign","low","high",4
61418,"school-stop","end","high","high",1
61418,"beginning-brake","end","low","high",3
61418,"school-stop","crosswalk","low","low",4
61418,"beginning-brake","cautious","low","low",2
61418,"school-stop","break","high","low",5
61418,"birds-aircraft","fly","high","low",5
61418,"birds-aircraft","flight","high","high",5
61418,"birds-aircraft","sky","low","high",5
61418,"beginning-brake","time","high","low",4
61418,"famine-calorie","diet","high","high",5
61418,"hundred-economy","money","high","low",3
61418,"circle-dance","campfire","low","low",4
61418,"hundred-economy","dollars","high","high",4
61418,"circle-dance","twirl","low","high",5
61418,"famine-calorie","food","high","low",4
61418,"circle-dance","round","high","high",3
61418,"circle-dance","move","high","low",3
61418,"hundred-economy","dollar","low","high",4
61418,"famine-calorie","deficit","low","low",5
61418,"famine-calorie","hunger","low","high",5
61418,"hundred-economy","wall street","low","low",3
61418,"tree-oak","deciduous","low","low",5
61418,"quick-glow","flash","high","high",2
61418,"cave-knight","dungeon","low","high",5
61418,"quick-glow","fire","high","low",4
61418,"cave-knight","opposite","low","low",1
61418,"cave-knight","castle","high","high",5
61418,"tree-oak","green","high","low",3
61418,"tree-oak","maple","low","high",5
61418,"quick-glow","firework","low","low",5
61418,"tree-oak","wood","high","high",5
61418,"quick-glow","flicker","low","high",5
61418,"cave-knight","dark","high","low",3
61418,"giggle-abnormal","goofy","low","high",4
61418,"exam-algebra","test","high","low",5
61418,"giggle-abnormal","giddy","low","low",5
61418,"exam-algebra","math","low","high",5
61418,"void-couch","empty","high","high",4
61418,"void-couch","seatcheck","low","high",1
61418,"giggle-abnormal","funny","high","high",3
61418,"exam-algebra","knowledge","low","low",4
61418,"giggle-abnormal","happy","high","low",2
61418,"exam-algebra","school","high","high",5
61418,"void-couch","move","high","low",1
61418,"void-couch","purchase","low","low",1
61418,"toes-dracula","twilight","low","low",1
61418,"bat-bounce","sport","low","high",1
61418,"lunch-almond","food","high","low",5
61418,"toes-dracula","claw","low","high",3
61418,"bat-bounce","move","high","low",4
61418,"toes-dracula","person","high","low",1
61418,"lunch-almond","allergy","low","low",2
61418,"lunch-almond","snack","high","high",5
61418,"toes-dracula","count","high","high",4
61418,"bat-bounce","ball","high","high",5
61418,"lunch-almond","peanut","low","high",2
61418,"bat-bounce","hero","low","low",1
61418,"feet-chapel","kneel","high","high",5
61418,"feet-chapel","penny loafers","low","high",1
61418,"feet-chapel","foot","low","low",1
61418,"garage-bone","car","high","low",1
61418,"garage-bone","epidermis","low","high",2
61418,"garage-bone","back","high","high",2
61418,"garage-bone","snoopy","low","low",1
61418,"chair-table","sit","high","high",5
61418,"chair-table","furniture","low","high",5
61418,"chair-table","dinner","high","low",5
61418,"feet-chapel","god","high","low",2
61418,"chair-table","mealtime","low","low",5
61418,"crust-boot","old","high","low",3
61418,"elm-rock","hard","high","low",4
61418,"sit-stand","symphony","low","low",1
61418,"elm-rock","wood","low","high",1
61418,"elm-rock","tree","high","high",3
61418,"elm-rock","landmark","low","low",4
61418,"crust-boot","item","low","low",2
61418,"sit-stand","still","high","low",5
61418,"crust-boot","fisherman","low","high",2
61418,"crust-boot","mud","high","high",4
61418,"sit-stand","chair","high","high",4
61418,"sit-stand","position","low","high",4
61418,"gold-silver","jewelry","high","high",5
61418,"stern-wind","galeforce","low","high",4
61418,"gold-silver","money","high","low",3
61418,"stern-wind","horn","low","low",3
61418,"sun-bowl","breakfast","high","high",4
61418,"sun-bowl","set","high","low",1
61418,"sun-bowl","heat","low","high",1
61418,"sun-bowl","contain","low","low",1
61418,"gold-silver","commodity","low","low",3
61418,"gold-silver","bronze","low","high",5
61418,"stern-wind","galeforce","high","high",2
61418,"stern-wind","air","high","low",5
61418,"hand-birth","midwife","low","high",5
61418,"lion-tiger","cat","high","low",5
61418,"lion-tiger","feline","low","high",5
61418,"snake-ash","black","high","high",1
61418,"hand-birth","masturbate","low","low",1
61418,"hand-birth","right","high","low",1
61418,"snake-ash","molt","low","high",5
61418,"snake-ash","you","high","low",1
61418,"snake-ash","slither","low","low",1
61418,"lion-tiger","animal","high","high",2
61418,"hand-birth","baby","high","high",3
61418,"lion-tiger","mammal","low","low",2
61418,"onion-cigarette","mouth","high","low",5
61418,"homeless-apartment","food","low","low",2
61418,"homeless-apartment","house","high","high",5
61418,"near-astronaut","mars","low","low",3
61418,"homeless-apartment","shelter","low","high",5
61418,"onion-cigarette","disgust","low","low",2
61418,"onion-cigarette","smell","high","high",3
61418,"homeless-apartment","live","high","low",3
61418,"near-astronaut","train","high","low",1
61418,"near-astronaut","space","low","high",3
61418,"onion-cigarette","pungent","low","high",5
61418,"near-astronaut","far","high","high",3
61418,"travel-ankle","trip","low","high",3
61418,"dream-bet","luck","low","high",5
61418,"travel-ankle","break","high","low",2
61418,"dream-bet","dopamine","low","low",2
61418,"jump-leap","faith","low","low",5
61418,"dream-bet","money","high","low",2
61418,"jump-leap","move","high","low",2
61418,"jump-leap","trampoline","low","high",5
61418,"travel-ankle","ale","low","low",1
61418,"travel-ankle","walk","high","high",4
61418,"dream-bet","chance","high","high",5
61418,"jump-leap","hop","high","high",5
61418,"holy-kind","nice","high","low",4
61418,"holy-kind","saint","low","high",5
61418,"teeth-gums","floss","low","high",5
61418,"holy-kind","good","high","high",5
61418,"teeth-gums","mouth","high","high",5
61418,"rude-regret","hindsight","low","low",5
61418,"rude-regret","mean","high","low",4
61418,"teeth-gums","brush","high","low",5
61418,"holy-kind","lesson","low","low",2
61418,"rude-regret","bad","high","high",5
61418,"rude-regret","shame","low","high",5
61418,"teeth-gums","gingivitis","low","low",5
61418,"breeze-bubble","outside","high","low",2
61418,"communicate-cooking","ramsey","low","high",2
61418,"bad-actress","music","high","low",1
61418,"communicate-cooking","talk","high","high",2
61418,"bad-actress","rot","low","low",1
61418,"bad-actress","drama","low","high",5
61418,"breeze-bubble","blow","low","high",5
61418,"breeze-bubble","effect","low","low",2
61418,"communicate-cooking","competition","low","low",4
61418,"breeze-bubble","air","high","high",4
61418,"communicate-cooking","tell","high","low",1
61418,"bad-actress","movie","high","high",3
61418,"pants-collar","cloth","low","low",5
61418,"pants-collar","apparel","low","high",5
61418,"pants-collar","shirt","high","high",5
61418,"definition-assist","explain","high","low",4
61418,"pants-collar","suit","high","low",5
61418,"war-quiet","negotiate","low","low",4
61418,"war-quiet","silence","low","high",1
61418,"definition-assist","help","high","high",5
61418,"war-quiet","death","high","low",4
61418,"definition-assist","synonym","low","low",1
61418,"definition-assist","rondo","low","high",1
61418,"war-quiet","peace","high","high",4
61418,"candle-wick","board","low","low",1
61418,"weird-trauma","horror","low","high",3
61418,"candle-wick","fire","high","high",5
61418,"weird-trauma","crazy","high","high",5
61418,"olive-real","unsugarcoated","low","high",1
61418,"weird-trauma","minority","low","low",1
61418,"olive-real","natural","high","high",4
61418,"candle-wick","flame","low","high",5
61418,"olive-real","italian","low","low",2
61418,"weird-trauma","you","high","low",1
61418,"candle-wick","light","high","low",5
61418,"olive-real","eat","high","low",1
61418,"kitchen-egg","food","high","low",1
61418,"graph-copy","paper","high","high",5
61418,"kitchen-egg","omelet","low","high",5
61418,"corpse-fight","kill","high","low",5
61418,"corpse-fight","gladiator","low","low",3
61418,"corpse-fight","war","low","high",4
61418,"graph-copy","work","high","low",4
61418,"kitchen-egg","domestic","low","low",1
61418,"graph-copy","cheat","low","low",4
61418,"graph-copy","photo","low","high",5
61418,"kitchen-egg","cook","high","high",4
61418,"corpse-fight","death","high","high",5
61418,"east-short","small","high","high",1
61418,"east-short","turn","high","low",1
61418,"old-new","time","high","low",5
61418,"old-new","opposite","low","low",1
61418,"old-new","generation","low","high",4
61418,"glass-cage","exhibit","low","low",4
61418,"east-short","directionless","low","high",2
61418,"old-new","age","high","high",5
61418,"east-short","navigate","low","low",3
61418,"glass-cage","bar","high","high",3
61418,"glass-cage","break","high","low",4
61418,"glass-cage","contain","low","high",5
61418,"giant-subtle","big","high","high",1
61418,"happy-sad","feeling","high","low",5
61418,"giant-subtle","unnoticed","low","high",1
61418,"happy-sad","mood","high","high",5
61418,"happy-sad","emotion","low","high",5
61418,"army-drum","march","high","high",5
61418,"giant-subtle","subdue","low","low",2
61418,"happy-sad","oppose","low","low",1
61418,"army-drum","revolution","low","low",4
61418,"army-drum","bugle","low","high",2
61418,"giant-subtle","quiet","high","low",2
61418,"army-drum","war","high","low",5
61418,"heavy-feather","weight","high","high",5
61418,"flat-alike","same","high","high",1
61418,"perjury-adultery","wrong","high","low",5
61418,"heavy-feather","oxymoron","low","high",4
61418,"flat-alike","feet","high","low",4
61418,"perjury-adultery","sin","low","high",5
61418,"perjury-adultery","trump","low","low",2
